Transaction_Date,Transanction_Number,Product_ID,Cash_or_Card,Loyalty_Number,Sales_Before_Discount
"Sat, December 02, 2023",21223029,Bar-Vanilla_Bean-1x,1,1000647.0,10.92
"Sat, December 02, 2023",21223029,Bar-Ocean_Mist-4x,1,1000647.0,23.25
"Sat, December 02, 2023",21223029,Bar-Cedarwood_Forest-4x,1,1000647.0,15.9
"Sat, December 02, 2023",21223030,Bar-Eucalyptus_Mint-1x,1,1002607.0,10.47
"Sat, December 02, 2023",21223030,Bar-Fresh_Rain-2x,1,1002607.0,1.89
"Sat, December 02, 2023",21223030,Liquid-Sandalwood_Spice-0.25L,1,1002607.0,17.0
"Sat, December 02, 2023",21223031,Bar-Coconut_Dream-1x,2,,5.48
"Sat, December 02, 2023",21223031,Bar-Cedarwood_Forest-2x,2,,3.05
"Sat, December 02, 2023",21223032,Bar-Coconut_Dream-1x,2,1001112.0,8.22
"Sat, December 02, 2023",21223032,Bar-Ocean_Mist-4x,2,1001112.0,13.95
"Sat, December 02, 2023",21223032,Liquid-Ocean_Mist-0.5L,2,1001112.0,11.64
"Sat, December 02, 2023",21223033,Liquid-Lavender_Fields-0.25L,1,,4.6
"Sat, December 02, 2023",21223033,Liquid-Rose_Garden-0.5L,1,,14.1
"Sat, December 02, 2023",21223034,Bar-Vanilla_Bean-2x,2,1008388.0,27.44
"Sat, December 02, 2023",21223034,Bar-Vanilla_Bean-4x,2,1008388.0,70.96
"Sat, December 02, 2023",21223034,Liquid-Citrus_Breeze-0.5L,2,1008388.0,9.92
"Sat, December 02, 2023",21223035,Bar-Rose_Garden-1x,2,1002054.0,4.9
"Sat, December 02, 2023",21223035,Bar-Coconut_Dream-2x,2,1002054.0,12.96
"Sat, December 02, 2023",21223035,Liquid-Eucalyptus_Mint-0.25L,2,1002054.0,4.5
"Sat, December 02, 2023",21223036,Bar-Sandalwood_Spice-4x,1,,7.99
"Sat, December 02, 2023",21223036,Liquid-Sandalwood_Spice-1L,1,,13.19
"Sat, December 02, 2023",21223037,Bar-Citrus_Breeze-4x,2,1003282.0,16.24
"Sat, December 02, 2023",21223038,Bar-Eucalyptus_Mint-4x,1,1007483.0,16.6
"Sat, December 02, 2023",21223039,Bar-Ocean_Mist-1x,2,1006233.0,2.4
"Sat, December 02, 2023",21223039,Liquid-Eucalyptus_Mint-1L,2,1006233.0,39.81
"Sat, December 02, 2023",21223040,Bar-Coconut_Dream-2x,2,1003441.0,21.6
"Sat, December 02, 2023",21223041,Liquid-Lavender_Fields-1L,1,1003139.0,24.27
"Sat, December 02, 2023",21223042,Liquid-Fresh_Rain-1L,1,,32.6
"Sat, December 02, 2023",21223043,Liquid-Rose_Garden-0.5L,2,,14.1
"Sat, December 02, 2023",21223044,Bar-Cedarwood_Forest-4x,2,1002604.0,15.9
"Sat, December 02, 2023",21223044,Liquid-Coconut_Dream-1L,2,1002604.0,15.0
"Sat, December 02, 2023",21223045,Bar-Fresh_Rain-4x,1,1003312.0,4.28
"Sat, December 02, 2023",21223045,Liquid-Rose_Garden-1L,1,1003312.0,11.85
"Sat, December 02, 2023",21223045,Liquid-Eucalyptus_Mint-1L,1,1003312.0,26.54
"Sat, December 02, 2023",21223046,Bar-Vanilla_Bean-1x,2,1002034.0,10.92
"Sat, December 02, 2023",21223046,Liquid-Eucalyptus_Mint-0.25L,2,1002034.0,9.0
"Sat, December 02, 2023",21223047,Bar-Sandalwood_Spice-2x,1,,37.85
"Sat, December 02, 2023",21223048,Liquid-Ocean_Mist-1L,2,,22.95
"Sat, December 02, 2023",21223049,Liquid-Lavender_Fields-0.25L,1,1009552.0,6.9
"Sat, December 02, 2023",21223050,Liquid-Sandalwood_Spice-0.25L,2,1004607.0,4.25
"Sat, December 02, 2023",21223050,Liquid-Rose_Garden-1L,2,1004607.0,11.85
"Sat, December 02, 2023",21223051,Bar-Cedarwood_Forest-2x,1,1009841.0,3.05
"Sat, December 02, 2023",21223052,Bar-Fresh_Rain-4x,1,,21.4
"Sat, December 02, 2023",21223052,Bar-Eucalyptus_Mint-4x,1,,24.9
"Sat, December 02, 2023",21223052,Bar-Vanilla_Bean-4x,1,,53.22
"Sat, December 02, 2023",21223053,Liquid-Eucalyptus_Mint-0.25L,1,1007877.0,18.0
"Sat, December 02, 2023",21223054,Bar-Lavender_Fields-4x,1,1008897.0,15.3
"Sat, December 02, 2023",21223054,Bar-Citrus_Breeze-4x,1,1008897.0,16.24
"Sat, December 02, 2023",21223054,Liquid-Sandalwood_Spice-0.5L,1,1008897.0,9.56
"Sat, December 02, 2023",21223055,Bar-Lavender_Fields-4x,1,,5.1
"Sat, December 02, 2023",21223055,Liquid-Coconut_Dream-1L,1,,37.5
"Sat, December 02, 2023",21223056,Bar-Fresh_Rain-2x,1,,9.45
"Sat, December 02, 2023",21223057,Liquid-Lavender_Fields-0.25L,2,,9.2
"Sat, December 02, 2023",21223057,Liquid-Ocean_Mist-0.25L,2,,4.65
"Sat, December 02, 2023",21223058,Liquid-Vanilla_Bean-0.5L,1,1004961.0,36.75
"Sat, December 02, 2023",21223058,Liquid-Citrus_Breeze-1L,1,1004961.0,11.84
"Sat, December 02, 2023",21223059,Bar-Ocean_Mist-1x,2,,2.4
"Sat, December 02, 2023",21223059,Liquid-Coconut_Dream-0.25L,2,,11.9
"Sat, December 02, 2023",21223059,Liquid-Lavender_Fields-0.5L,2,,24.75
"Mon, December 04, 2023",41223001,Liquid-Citrus_Breeze-0.5L,1,1003965.0,7.44
"Mon, December 04, 2023",41223001,Liquid-Vanilla_Bean-1L,1,1003965.0,25.0
"Mon, December 04, 2023",41223002,Bar-Eucalyptus_Mint-4x,1,1008283.0,41.5
"Mon, December 04, 2023",41223003,Bar-Sandalwood_Spice-2x,2,,37.85
"Mon, December 04, 2023",41223003,Bar-Eucalyptus_Mint-4x,2,,8.3
"Mon, December 04, 2023",41223003,Liquid-Ocean_Mist-1L,2,,22.95
"Mon, December 04, 2023",41223004,Liquid-Rose_Garden-0.25L,1,,5.7
"Mon, December 04, 2023",41223004,Liquid-Coconut_Dream-0.5L,1,,16.48
"Mon, December 04, 2023",41223005,Bar-Sandalwood_Spice-4x,2,,39.95
"Mon, December 04, 2023",41223005,Liquid-Citrus_Breeze-1L,2,,11.84
"Mon, December 04, 2023",41223006,Bar-Sandalwood_Spice-4x,2,1000590.0,23.97
"Mon, December 04, 2023",41223007,Bar-Rose_Garden-4x,2,,41.85
"Mon, December 04, 2023",41223007,Liquid-Ocean_Mist-0.25L,2,,4.65
"Mon, December 04, 2023",41223008,Bar-Vanilla_Bean-1x,2,1009817.0,18.2
"Mon, December 04, 2023",41223008,Bar-Lavender_Fields-2x,2,1009817.0,9.64
"Mon, December 04, 2023",41223009,Bar-Eucalyptus_Mint-1x,2,1004045.0,17.45
"Mon, December 04, 2023",41223009,Liquid-Coconut_Dream-1L,2,1004045.0,30.0
"Mon, December 04, 2023",41223010,Bar-Vanilla_Bean-2x,2,,34.3
"Mon, December 04, 2023",41223010,Liquid-Coconut_Dream-0.25L,2,,4.76
"Mon, December 04, 2023",41223011,Bar-Lavender_Fields-1x,1,1000565.0,3.54
"Mon, December 04, 2023",41223011,Liquid-Coconut_Dream-1L,1,1000565.0,15.0
"Mon, December 04, 2023",41223012,Bar-Cedarwood_Forest-1x,2,1007970.0,4.36
"Mon, December 04, 2023",41223012,Liquid-Fresh_Rain-0.25L,2,1007970.0,2.86
"Mon, December 04, 2023",41223013,Bar-Fresh_Rain-4x,2,1007393.0,4.28
"Mon, December 04, 2023",41223013,Liquid-Rose_Garden-0.25L,2,1007393.0,7.6
"Mon, December 04, 2023",41223013,Liquid-Vanilla_Bean-1L,2,1007393.0,62.5
"Mon, December 04, 2023",41223014,Bar-Fresh_Rain-1x,1,,8.05
"Mon, December 04, 2023",41223014,Bar-Coconut_Dream-1x,1,,10.96
"Mon, December 04, 2023",41223015,Bar-Ocean_Mist-2x,1,,2.04
"Mon, December 04, 2023",41223015,Bar-Ocean_Mist-2x,1,,2.04
"Mon, December 04, 2023",41223015,Bar-Eucalyptus_Mint-4x,1,,24.9
"Mon, December 04, 2023",41223016,Liquid-Cedarwood_Forest-1L,2,1005371.0,6.76
"Mon, December 04, 2023",41223017,Liquid-Rose_Garden-0.5L,1,1001712.0,7.05
"Mon, December 04, 2023",41223017,Liquid-Sandalwood_Spice-0.5L,1,1001712.0,47.8
"Mon, December 04, 2023",41223018,Bar-Coconut_Dream-1x,1,1001706.0,2.74
"Mon, December 04, 2023",41223019,Bar-Fresh_Rain-2x,1,1004469.0,9.45
"Mon, December 04, 2023",41223019,Liquid-Ocean_Mist-0.5L,1,1004469.0,14.55
"Mon, December 04, 2023",41223020,Bar-Eucalyptus_Mint-2x,1,,31.15
"Mon, December 04, 2023",41223020,Bar-Sandalwood_Spice-2x,1,,15.14
"Mon, December 04, 2023",41223020,Liquid-Fresh_Rain-1L,1,,16.3
"Mon, December 04, 2023",41223021,Bar-Sandalwood_Spice-2x,1,1003715.0,7.57
"Mon, December 04, 2023",41223021,Liquid-Fresh_Rain-0.25L,1,1003715.0,4.29
"Mon, December 04, 2023",41223021,Liquid-Rose_Garden-1L,1,1003715.0,11.85
"Mon, December 04, 2023",41223022,Bar-Lavender_Fields-4x,1,1004798.0,25.5
"Mon, December 04, 2023",41223023,Bar-Vanilla_Bean-4x,1,1009149.0,53.22
"Mon, December 04, 2023",41223023,Liquid-Ocean_Mist-1L,1,1009149.0,13.77
"Mon, December 04, 2023",41223024,Bar-Cedarwood_Forest-2x,2,,12.2
"Mon, December 04, 2023",41223024,Liquid-Rose_Garden-0.5L,2,,21.15
"Mon, December 04, 2023",41223025,Liquid-Citrus_Breeze-0.25L,1,1002642.0,1.46
"Mon, December 04, 2023",41223025,Liquid-Eucalyptus_Mint-0.5L,1,1002642.0,26.64
"Mon, December 04, 2023",41223026,Bar-Sandalwood_Spice-1x,2,1003766.0,15.0
"Mon, December 04, 2023",41223026,Bar-Sandalwood_Spice-2x,2,1003766.0,7.57
"Mon, December 04, 2023",41223026,Bar-Coconut_Dream-2x,2,1003766.0,21.6
"Mon, December 04, 2023",41223027,Bar-Eucalyptus_Mint-1x,2,1007488.0,10.47
"Mon, December 04, 2023",41223027,Bar-Citrus_Breeze-2x,2,1007488.0,4.04
"Mon, December 04, 2023",41223027,Liquid-Vanilla_Bean-0.5L,2,1007488.0,7.35
"Mon, December 04, 2023",41223028,Liquid-Citrus_Breeze-1L,1,1009192.0,11.84
"Mon, December 04, 2023",41223029,Bar-Citrus_Breeze-1x,2,,2.43
"Mon, December 04, 2023",41223029,Bar-Fresh_Rain-4x,2,,8.56
"Mon, December 04, 2023",41223029,Liquid-Vanilla_Bean-0.25L,2,,13.83
"Mon, December 04, 2023",41223030,Liquid-Cedarwood_Forest-0.5L,1,,13.17
"Mon, December 04, 2023",41223031,Liquid-Eucalyptus_Mint-0.25L,1,1006479.0,4.5
"Mon, December 04, 2023",41223031,Liquid-Sandalwood_Spice-0.5L,1,1006479.0,38.24
"Mon, December 04, 2023",41223032,Bar-Citrus_Breeze-2x,1,1003415.0,4.04
"Mon, December 04, 2023",41223033,Bar-Lavender_Fields-4x,2,1006653.0,20.4
"Mon, December 04, 2023",41223034,Bar-Sandalwood_Spice-2x,2,1000854.0,22.71
"Mon, December 04, 2023",41223034,Bar-Lavender_Fields-4x,2,1000854.0,10.2
"Mon, December 04, 2023",41223034,Liquid-Vanilla_Bean-1L,2,1000854.0,25.0
"Mon, December 04, 2023",41223035,Bar-Vanilla_Bean-4x,2,,70.96
"Mon, December 04, 2023",41223035,Liquid-Rose_Garden-0.5L,2,,7.05
"Mon, December 04, 2023",41223036,Liquid-Vanilla_Bean-0.5L,2,1003357.0,14.7
"Mon, December 04, 2023",41223037,Bar-Lavender_Fields-2x,1,,4.82
"Mon, December 04, 2023",41223038,Liquid-Cedarwood_Forest-0.5L,2,,8.78
"Mon, December 04, 2023",41223038,Liquid-Sandalwood_Spice-1L,2,,65.95
"Mon, December 04, 2023",41223039,Bar-Citrus_Breeze-1x,2,1001733.0,2.43
"Mon, December 04, 2023",41223039,Bar-Ocean_Mist-2x,2,1001733.0,4.08
"Mon, December 04, 2023",41223040,Bar-Lavender_Fields-1x,1,,1.77
"Mon, December 04, 2023",41223040,Liquid-Lavender_Fields-0.5L,1,,19.8
"Mon, December 04, 2023",41223040,Liquid-Sandalwood_Spice-0.5L,1,,28.68
"Mon, December 04, 2023",41223041,Bar-Lavender_Fields-1x,1,,3.54
"Mon, December 04, 2023",41223041,Bar-Rose_Garden-1x,1,,12.25
"Mon, December 04, 2023",41223041,Bar-Coconut_Dream-2x,1,,12.96
"Mon, December 04, 2023",41223042,Bar-Sandalwood_Spice-2x,2,1000549.0,22.71
"Mon, December 04, 2023",41223042,Bar-Rose_Garden-4x,2,1000549.0,41.85
"Mon, December 04, 2023",41223043,Liquid-Coconut_Dream-0.25L,1,1009255.0,4.76
"Mon, December 04, 2023",41223044,Bar-Sandalwood_Spice-4x,1,1002297.0,15.98
"Mon, December 04, 2023",41223045,Bar-Cedarwood_Forest-4x,1,,21.2
"Mon, December 04, 2023",41223045,Liquid-Citrus_Breeze-0.5L,1,,4.96
"Mon, December 04, 2023",41223046,Liquid-Fresh_Rain-0.5L,2,1005840.0,4.5
"Mon, December 04, 2023",41223047,Bar-Rose_Garden-4x,1,,41.85
"Mon, December 04, 2023",41223048,Liquid-Ocean_Mist-0.5L,1,1007908.0,8.73
"Mon, December 04, 2023",41223048,Liquid-Coconut_Dream-1L,1,1007908.0,22.5
"Mon, December 04, 2023",41223049,Bar-Ocean_Mist-1x,2,,1.2
"Mon, December 04, 2023",41223049,Liquid-Fresh_Rain-0.5L,2,,9.0
"Mon, December 04, 2023",41223050,Bar-Fresh_Rain-1x,1,1004719.0,3.22
"Mon, December 04, 2023",41223051,Liquid-Fresh_Rain-0.25L,2,1000333.0,2.86
"Mon, December 04, 2023",41223052,Bar-Fresh_Rain-1x,1,,1.61
"Mon, December 04, 2023",41223052,Liquid-Cedarwood_Forest-0.25L,1,,3.12
"Mon, December 04, 2023",41223053,Liquid-Cedarwood_Forest-0.5L,2,,17.56
"Mon, December 04, 2023",41223053,Liquid-Rose_Garden-1L,2,,23.7
"Mon, December 04, 2023",41223054,Bar-Cedarwood_Forest-1x,1,,4.36
"Mon, December 04, 2023",41223054,Bar-Eucalyptus_Mint-4x,1,,16.6
"Mon, December 04, 2023",41223055,Liquid-Cedarwood_Forest-0.25L,2,1009163.0,4.68
"Mon, December 04, 2023",41223056,Bar-Sandalwood_Spice-2x,1,1009205.0,37.85
"Mon, December 04, 2023",41223056,Bar-Coconut_Dream-2x,1,1009205.0,17.28
"Tue, December 05, 2023",51223001,Bar-Lavender_Fields-4x,2,1007269.0,5.1
"Tue, December 05, 2023",51223002,Bar-Coconut_Dream-2x,2,1001752.0,21.6
"Tue, December 05, 2023",51223003,Bar-Ocean_Mist-2x,1,,4.08
"Tue, December 05, 2023",51223003,Liquid-Citrus_Breeze-0.25L,1,,4.38
"Tue, December 05, 2023",51223004,Liquid-Eucalyptus_Mint-0.5L,1,1003279.0,8.88
"Tue, December 05, 2023",51223005,Bar-Rose_Garden-1x,2,1005228.0,9.8
"Tue, December 05, 2023",51223005,Liquid-Lavender_Fields-0.25L,2,1005228.0,9.2
"Tue, December 05, 2023",51223005,Liquid-Cedarwood_Forest-1L,2,1005228.0,27.04
"Tue, December 05, 2023",51223006,Bar-Fresh_Rain-1x,2,1002367.0,6.44
"Tue, December 05, 2023",51223006,Liquid-Vanilla_Bean-0.5L,2,1002367.0,29.4
"Tue, December 05, 2023",51223007,Liquid-Lavender_Fields-1L,1,1008948.0,40.45
"Tue, December 05, 2023",51223007,Liquid-Eucalyptus_Mint-1L,1,1008948.0,13.27
"Tue, December 05, 2023",51223008,Bar-Fresh_Rain-4x,1,1001498.0,21.4
"Tue, December 05, 2023",51223008,Liquid-Rose_Garden-1L,1,1001498.0,23.7
"Tue, December 05, 2023",51223009,Bar-Ocean_Mist-4x,2,1000866.0,18.6
"Tue, December 05, 2023",51223009,Liquid-Vanilla_Bean-1L,2,1000866.0,50.0
"Tue, December 05, 2023",51223010,Liquid-Lavender_Fields-0.25L,1,1004615.0,11.5
"Tue, December 05, 2023",51223011,Bar-Fresh_Rain-2x,2,1006294.0,7.56
"Tue, December 05, 2023",51223011,Liquid-Eucalyptus_Mint-0.5L,2,1006294.0,44.4
"Tue, December 05, 2023",51223012,Bar-Ocean_Mist-1x,1,1007177.0,2.4
"Tue, December 05, 2023",51223012,Bar-Vanilla_Bean-1x,1,1007177.0,3.64
"Tue, December 05, 2023",51223013,Bar-Rose_Garden-2x,2,1008600.0,6.34
"Tue, December 05, 2023",51223013,Bar-Coconut_Dream-2x,2,1008600.0,17.28
"Tue, December 05, 2023",51223013,Bar-Eucalyptus_Mint-4x,2,1008600.0,8.3
"Tue, December 05, 2023",51223014,Bar-Sandalwood_Spice-4x,2,,23.97
"Tue, December 05, 2023",51223014,Liquid-Coconut_Dream-0.25L,2,,7.14
"Tue, December 05, 2023",51223015,Bar-Coconut_Dream-2x,2,1006562.0,21.6
"Tue, December 05, 2023",51223016,Bar-Lavender_Fields-1x,2,1000103.0,8.85
"Tue, December 05, 2023",51223016,Bar-Ocean_Mist-2x,2,1000103.0,10.2
"Tue, December 05, 2023",51223017,Bar-Rose_Garden-4x,1,,41.85
"Tue, December 05, 2023",51223018,Liquid-Rose_Garden-0.5L,1,1009697.0,35.25
"Tue, December 05, 2023",51223019,Bar-Coconut_Dream-4x,1,1004505.0,38.52
"Tue, December 05, 2023",51223020,Liquid-Ocean_Mist-0.25L,1,1005169.0,3.1
"Tue, December 05, 2023",51223020,Liquid-Fresh_Rain-0.25L,1,1005169.0,2.86
"Tue, December 05, 2023",51223020,Liquid-Ocean_Mist-1L,1,1005169.0,4.59
"Tue, December 05, 2023",51223021,Bar-Cedarwood_Forest-2x,2,1000589.0,3.05
"Tue, December 05, 2023",51223021,Liquid-Ocean_Mist-1L,2,1000589.0,18.36
"Tue, December 05, 2023",51223022,Bar-Fresh_Rain-2x,1,1001905.0,5.67
"Tue, December 05, 2023",51223022,Bar-Rose_Garden-4x,1,1001905.0,16.74
"Tue, December 05, 2023",51223023,Liquid-Coconut_Dream-1L,1,1000234.0,37.5
"Tue, December 05, 2023",51223024,Liquid-Vanilla_Bean-0.5L,2,1003280.0,7.35
"Tue, December 05, 2023",51223024,Liquid-Cedarwood_Forest-0.5L,2,1003280.0,4.39
"Tue, December 05, 2023",51223024,Liquid-Vanilla_Bean-1L,2,1003280.0,12.5
"Tue, December 05, 2023",51223025,Liquid-Rose_Garden-1L,1,1008199.0,59.25
"Tue, December 05, 2023",51223026,Bar-Rose_Garden-4x,1,,33.48
"Tue, December 05, 2023",51223027,Liquid-Citrus_Breeze-1L,2,1003549.0,11.84
"Tue, December 05, 2023",51223028,Bar-Eucalyptus_Mint-2x,1,1005883.0,31.15
"Tue, December 05, 2023",51223028,Liquid-Fresh_Rain-0.5L,1,1005883.0,11.25
"Tue, December 05, 2023",51223029,Bar-Eucalyptus_Mint-1x,1,1006931.0,10.47
"Tue, December 05, 2023",51223029,Bar-Sandalwood_Spice-1x,1,1006931.0,3.75
"Tue, December 05, 2023",51223029,Bar-Vanilla_Bean-1x,1,1006931.0,7.28
"Tue, December 05, 2023",51223030,Bar-Citrus_Breeze-4x,2,1001111.0,4.06
"Tue, December 05, 2023",51223030,Liquid-Coconut_Dream-1L,2,1001111.0,15.0
"Tue, December 05, 2023",51223031,Liquid-Ocean_Mist-0.5L,1,,14.55
"Tue, December 05, 2023",51223032,Bar-Ocean_Mist-4x,2,1000978.0,23.25
"Tue, December 05, 2023",51223033,Bar-Cedarwood_Forest-2x,2,1002959.0,6.1
"Tue, December 05, 2023",51223033,Liquid-Fresh_Rain-0.25L,2,1002959.0,4.29
"Tue, December 05, 2023",51223034,Bar-Vanilla_Bean-4x,2,,88.7
"Tue, December 05, 2023",51223034,Liquid-Sandalwood_Spice-1L,2,,65.95
"Tue, December 05, 2023",51223035,Bar-Sandalwood_Spice-1x,1,1008125.0,3.75
"Tue, December 05, 2023",51223035,Liquid-Eucalyptus_Mint-1L,1,1008125.0,66.35
"Tue, December 05, 2023",51223036,Bar-Citrus_Breeze-4x,2,,8.12
"Tue, December 05, 2023",51223036,Liquid-Rose_Garden-0.25L,2,,7.6
"Tue, December 05, 2023",51223036,Liquid-Coconut_Dream-0.25L,2,,7.14
"Tue, December 05, 2023",51223037,Bar-Vanilla_Bean-4x,2,,53.22
"Tue, December 05, 2023",51223037,Liquid-Vanilla_Bean-0.5L,2,,36.75
"Tue, December 05, 2023",51223038,Liquid-Lavender_Fields-0.5L,2,1002349.0,24.75
"Tue, December 05, 2023",51223038,Liquid-Coconut_Dream-1L,2,1002349.0,7.5
"Tue, December 05, 2023",51223039,Bar-Lavender_Fields-1x,2,1006029.0,1.77
"Tue, December 05, 2023",51223040,Bar-Citrus_Breeze-1x,2,,0.81
"Tue, December 05, 2023",51223040,Liquid-Fresh_Rain-0.5L,2,,6.75
"Tue, December 05, 2023",51223041,Liquid-Citrus_Breeze-0.25L,1,1003340.0,5.84
"Tue, December 05, 2023",51223042,Bar-Coconut_Dream-4x,2,1004648.0,19.26
"Tue, December 05, 2023",51223043,Bar-Lavender_Fields-4x,1,1004437.0,20.4
"Tue, December 05, 2023",51223043,Bar-Vanilla_Bean-4x,1,1004437.0,17.74
"Tue, December 05, 2023",51223043,Bar-Coconut_Dream-4x,1,1004437.0,19.26
"Tue, December 05, 2023",51223044,Liquid-Lavender_Fields-0.5L,1,1007557.0,24.75
"Tue, December 05, 2023",51223045,Bar-Eucalyptus_Mint-4x,2,,41.5
"Tue, December 05, 2023",51223045,Bar-Vanilla_Bean-4x,2,,88.7
"Tue, December 05, 2023",51223045,Liquid-Vanilla_Bean-1L,2,,25.0
"Tue, December 05, 2023",51223046,Bar-Rose_Garden-2x,2,,6.34
"Tue, December 05, 2023",51223047,Bar-Cedarwood_Forest-4x,2,1007403.0,15.9
"Tue, December 05, 2023",51223048,Bar-Coconut_Dream-2x,2,,21.6
"Tue, December 05, 2023",51223048,Liquid-Eucalyptus_Mint-0.25L,2,,13.5
"Tue, December 05, 2023",51223048,Liquid-Citrus_Breeze-1L,2,,11.84
"Tue, December 05, 2023",51223049,Bar-Lavender_Fields-1x,2,1000875.0,3.54
"Tue, December 05, 2023",51223050,Bar-Citrus_Breeze-1x,2,,3.24
"Tue, December 05, 2023",51223050,Bar-Rose_Garden-1x,2,,7.35
"Tue, December 05, 2023",51223051,Bar-Ocean_Mist-1x,2,1000984.0,2.4
"Tue, December 05, 2023",51223051,Bar-Coconut_Dream-1x,2,1000984.0,2.74
"Tue, December 05, 2023",51223051,Liquid-Rose_Garden-0.5L,2,1000984.0,28.2
"Tue, December 05, 2023",51223052,Bar-Ocean_Mist-2x,1,1007846.0,10.2
"Tue, December 05, 2023",51223053,Liquid-Sandalwood_Spice-1L,1,,65.95
"Tue, December 05, 2023",51223054,Liquid-Lavender_Fields-1L,2,1002072.0,8.09
"Tue, December 05, 2023",51223055,Bar-Rose_Garden-4x,1,1004957.0,8.37
"Tue, December 05, 2023",51223055,Liquid-Citrus_Breeze-0.5L,1,1004957.0,9.92
"Tue, December 05, 2023",51223055,Liquid-Lavender_Fields-1L,1,1004957.0,16.18
"Tue, December 05, 2023",51223056,Bar-Fresh_Rain-1x,2,,3.22
"Tue, December 05, 2023",51223056,Bar-Rose_Garden-1x,2,,4.9
"Tue, December 05, 2023",51223056,Liquid-Fresh_Rain-1L,2,,16.3
"Tue, December 05, 2023",51223057,Bar-Citrus_Breeze-4x,1,,16.24
"Tue, December 05, 2023",51223057,Liquid-Fresh_Rain-0.25L,1,,2.86
"Tue, December 05, 2023",51223058,Liquid-Sandalwood_Spice-0.5L,1,1001698.0,28.68
"Tue, December 05, 2023",51223058,Liquid-Citrus_Breeze-1L,1,1001698.0,17.76
"Wed, December 06, 2023",61223001,Bar-Citrus_Breeze-2x,2,,4.04
"Wed, December 06, 2023",61223001,Bar-Citrus_Breeze-4x,2,,16.24
"Wed, December 06, 2023",61223001,Liquid-Citrus_Breeze-1L,2,,11.84
"Wed, December 06, 2023",61223002,Bar-Coconut_Dream-1x,2,1007990.0,13.7
"Wed, December 06, 2023",61223003,Bar-Coconut_Dream-2x,1,,17.28
"Wed, December 06, 2023",61223004,Liquid-Ocean_Mist-0.5L,2,1009165.0,2.91
"Wed, December 06, 2023",61223005,Bar-Ocean_Mist-2x,1,1006657.0,8.16
"Wed, December 06, 2023",61223005,Liquid-Lavender_Fields-0.5L,1,1006657.0,4.95
"Wed, December 06, 2023",61223005,Liquid-Cedarwood_Forest-0.5L,1,1006657.0,8.78
"Wed, December 06, 2023",61223006,Liquid-Lavender_Fields-1L,2,1003470.0,8.09
"Wed, December 06, 2023",61223006,Liquid-Fresh_Rain-1L,2,1003470.0,32.6
"Wed, December 06, 2023",61223007,Liquid-Sandalwood_Spice-1L,1,,13.19
"Wed, December 06, 2023",61223008,Bar-Coconut_Dream-2x,1,,17.28
"Wed, December 06, 2023",61223008,Liquid-Cedarwood_Forest-0.25L,1,,3.12
"Wed, December 06, 2023",61223008,Liquid-Citrus_Breeze-1L,1,,5.92
"Wed, December 06, 2023",61223009,Bar-Ocean_Mist-1x,2,1002013.0,2.4
"Wed, December 06, 2023",61223009,Bar-Sandalwood_Spice-2x,2,1002013.0,7.57
"Wed, December 06, 2023",61223009,Bar-Vanilla_Bean-4x,2,1002013.0,70.96
"Wed, December 06, 2023",61223010,Liquid-Vanilla_Bean-0.5L,2,,36.75
"Wed, December 06, 2023",61223011,Bar-Cedarwood_Forest-1x,2,,4.36
"Wed, December 06, 2023",61223011,Bar-Ocean_Mist-4x,2,,13.95
"Wed, December 06, 2023",61223012,Bar-Vanilla_Bean-4x,1,1008087.0,88.7
"Wed, December 06, 2023",61223013,Bar-Lavender_Fields-2x,1,1004423.0,4.82
"Wed, December 06, 2023",61223013,Liquid-Rose_Garden-0.5L,1,1004423.0,28.2
"Wed, December 06, 2023",61223014,Bar-Lavender_Fields-2x,2,1002259.0,7.23
"Wed, December 06, 2023",61223015,Bar-Ocean_Mist-1x,2,,3.6
"Wed, December 06, 2023",61223015,Bar-Sandalwood_Spice-4x,2,,15.98
"Wed, December 06, 2023",61223015,Liquid-Coconut_Dream-1L,2,,22.5
"Wed, December 06, 2023",61223016,Liquid-Citrus_Breeze-1L,2,1000729.0,17.76
"Wed, December 06, 2023",61223017,Liquid-Ocean_Mist-1L,2,1006299.0,13.77
"Wed, December 06, 2023",61223018,Bar-Lavender_Fields-2x,2,,4.82
"Wed, December 06, 2023",61223018,Liquid-Rose_Garden-0.25L,2,,1.9
"Wed, December 06, 2023",61223019,Bar-Fresh_Rain-1x,1,1001754.0,8.05
"Wed, December 06, 2023",61223019,Bar-Sandalwood_Spice-2x,1,1001754.0,30.28
"Wed, December 06, 2023",61223019,Bar-Cedarwood_Forest-2x,1,1001754.0,3.05
"Wed, December 06, 2023",61223020,Liquid-Lavender_Fields-0.5L,1,1003232.0,9.9
"Wed, December 06, 2023",61223021,Bar-Vanilla_Bean-2x,2,,13.72
"Wed, December 06, 2023",61223021,Bar-Ocean_Mist-4x,2,,13.95
"Wed, December 06, 2023",61223022,Bar-Citrus_Breeze-4x,1,1005126.0,4.06
"Wed, December 06, 2023",61223022,Liquid-Eucalyptus_Mint-0.5L,1,1005126.0,8.88
"Wed, December 06, 2023",61223023,Bar-Fresh_Rain-4x,1,1005405.0,12.84
"Wed, December 06, 2023",61223023,Liquid-Lavender_Fields-1L,1,1005405.0,16.18
"Wed, December 06, 2023",61223024,Liquid-Lavender_Fields-1L,2,1006179.0,32.36
